"","Income","Education"
"10648",75541,"Grad"
"10649",21324,"HS"
"10650",31065,"AD"
"10651",46563,"BD"
"10652",57614,"Grad"
"10653",26220,"HS"
"10654",31411,"AD"
"10655",42091,"BD"
"10656",56429,"Grad"
"10657",30867,"HS"
"10658",37298,"AD"
"10659",44720,"BD"
"10660",55132,"Grad"
"10661",26637,"HS"
"10662",32045,"AD"
"10663",49180,"BD"
"10664",60564,"Grad"
"10665",31748,"HS"
"10666",36380,"AD"
"10667",47790,"BD"
"10668",55755,"Grad"
"10669",24415,"HS"
"10670",27839,"AD"
"10671",40995,"BD"
"10672",54338,"Grad"
"10673",28958,"HS"
"10674",31667,"AD"
"10675",50714,"BD"
"10676",48750,"Grad"
"10677",21655,"HS"
"10678",32432,"AD"
"10679",44519,"BD"
"10680",53409,"Grad"
"10681",22193,"HS"
"10682",25962,"AD"
"10683",47717,"BD"
"10684",44167,"Grad"
"10685",43239,"HS"
"10686",40179,"AD"
"10687",25234,"HS"
"10688",30095,"AD"
"10689",43073,"BD"
"10690",54283,"Grad"
"10691",21884,"HS"
"10692",31888,"AD"
"10693",42050,"BD"
"10694",50938,"Grad"
"10695",16978,"HS"
"10696",21623,"AD"
"10697",41051,"BD"
"10698",22228,"Grad"
"10699",24278,"HS"
"10700",30211,"AD"
"10701",44648,"BD"
"10702",56055,"Grad"
"10703",8533,"HS"
"10704",24250,"AD"
"10705",80625,"BD"
"10706",25461,"HS"
"10707",28051,"AD"
"10708",40972,"BD"
"10709",61250,"Grad"
"10710",23950,"HS"
"10711",25860,"AD"
"10712",32419,"BD"
"10713",49516,"Grad"
"10714",26351,"HS"
"10715",30885,"AD"
"10716",44323,"BD"
"10717",64250,"Grad"
"10718",17132,"HS"
"10719",36480,"AD"
"10720",43558,"BD"
"10721",39833,"Grad"
"10722",26204,"HS"
"10723",33985,"AD"
"10724",43420,"BD"
"10725",54167,"Grad"
"10726",21108,"HS"
"10727",24269,"AD"
"10728",43193,"BD"
"10729",51500,"Grad"
"10730",26139,"HS"
"10731",32236,"AD"
"10732",51078,"BD"
"10733",56197,"Grad"
"10734",22344,"HS"
"10735",17546,"AD"
"10736",44271,"BD"
"10737",25625,"Grad"
"10738",30155,"HS"
"10739",38123,"AD"
"10740",53544,"BD"
"10741",57249,"Grad"
"10742",25009,"HS"
"10743",28329,"AD"
"10744",43563,"BD"
"10745",53864,"Grad"
"10746",21574,"HS"
"10747",28938,"AD"
"10748",37900,"BD"
"10749",49583,"Grad"
"10750",29875,"HS"
"10751",26832,"AD"
"10752",40500,"BD"
"10753",63854,"Grad"
"10754",27207,"HS"
"10755",31960,"AD"
"10756",50625,"BD"
"10757",48250,"Grad"
"10758",31459,"HS"
"10759",39222,"AD"
"10760",59919,"BD"
"10761",74722,"Grad"
"10762",27711,"HS"
"10763",32134,"AD"
"10764",40204,"BD"
"10765",72212,"Grad"
"10766",25565,"HS"
"10767",32298,"AD"
"10768",46458,"BD"
"10769",50404,"Grad"
"10770",14602,"HS"
"10771",38167,"AD"
"10772",38438,"BD"
"10773",39000,"Grad"
"10774",24991,"HS"
"10775",26318,"AD"
"10776",43323,"BD"
"10777",48355,"Grad"
"10778",25593,"HS"
"10779",26714,"AD"
"10780",44125,"BD"
"10781",44865,"Grad"
"10782",27156,"HS"
"10783",30734,"AD"
"10784",44432,"BD"
"10785",48313,"Grad"
"10786",21589,"HS"
"10787",27471,"AD"
"10788",42875,"BD"
"10789",56094,"Grad"
"10790",26064,"HS"
"10791",31221,"AD"
"10792",45996,"BD"
"10793",55226,"Grad"
"10794",37292,"HS"
"10795",28373,"AD"
"10796",41976,"BD"
"10797",50865,"Grad"
"10798",25764,"HS"
"10799",30556,"AD"
"10800",40625,"BD"
"10801",53281,"Grad"
"10802",30081,"HS"
"10803",37091,"AD"
"10804",50902,"BD"
"10805",60653,"Grad"
"10806",26610,"HS"
"10807",31477,"AD"
"10808",40772,"BD"
"10809",49712,"Grad"
"10810",30931,"HS"
"10811",40137,"AD"
"10812",48750,"BD"
"10813",53292,"Grad"
"10814",30887,"HS"
"10815",38050,"AD"
"10816",54886,"BD"
"10817",72909,"Grad"
"10818",24732,"HS"
"10819",31899,"AD"
"10820",50521,"BD"
"10821",54135,"Grad"
"10822",28852,"HS"
"10823",32865,"AD"
"10824",40781,"BD"
"10825",52208,"Grad"
"10826",25486,"HS"
"10827",29415,"AD"
"10828",41906,"BD"
"10829",48843,"Grad"
"10830",24083,"HS"
"10831",29642,"AD"
"10832",44845,"BD"
"10833",52065,"Grad"
"10834",19231,"HS"
"10835",30720,"AD"
"10836",37261,"BD"
"10837",45313,"Grad"
"10838",26832,"HS"
"10839",27571,"AD"
"10840",35611,"BD"
"10841",50172,"Grad"
"10842",28579,"HS"
"10843",35700,"AD"
"10844",48036,"BD"
"10845",62201,"Grad"
"10846",34338,"HS"
"10847",32219,"AD"
"10848",48750,"BD"
"10849",64271,"Grad"
"10850",19896,"HS"
"10851",26106,"AD"
"10852",25583,"BD"
"10853",31429,"Grad"
"10854",20651,"HS"
"10855",30247,"AD"
"10856",42644,"BD"
"10857",53438,"Grad"
"10858",19826,"HS"
"10859",21013,"AD"
"10860",48707,"BD"
"10861",43750,"Grad"
"10862",21889,"HS"
"10863",29974,"AD"
"10864",43468,"BD"
"10865",50556,"Grad"
"10866",26065,"HS"
"10867",29219,"AD"
"10868",43875,"BD"
"10869",46894,"Grad"
"10870",25061,"HS"
"10871",29400,"AD"
"10872",42031,"BD"
"10873",42036,"Grad"
"10874",32198,"HS"
"10875",43351,"AD"
"10876",59004,"BD"
"10877",69904,"Grad"
"10878",22990,"HS"
"10879",34067,"AD"
"10880",42127,"BD"
"10881",49653,"Grad"
"10882",26481,"HS"
"10883",31314,"AD"
"10884",45165,"BD"
"10885",49518,"Grad"
"10886",21392,"HS"
"10887",26162,"AD"
"10888",37917,"BD"
"10889",38250,"Grad"
"10890",20442,"HS"
"10891",26250,"AD"
"10892",86319,"BD"
"10893",50313,"Grad"
"10894",28621,"HS"
"10895",40457,"AD"
"10896",50774,"BD"
"10897",74375,"Grad"
"10898",26846,"HS"
"10899",32851,"AD"
"10900",46306,"BD"
"10901",55286,"Grad"
"10902",26487,"HS"
"10903",24600,"AD"
"10904",34423,"BD"
"10905",53409,"Grad"
"10906",22708,"HS"
"10907",26612,"AD"
"10908",48942,"BD"
"10909",63839,"Grad"
"10910",30618,"HS"
"10911",36627,"AD"
"10912",40513,"BD"
"10913",52292,"Grad"
"10914",32390,"HS"
"10915",26607,"AD"
"10916",45000,"BD"
"10917",44417,"Grad"
"10918",31212,"HS"
"10919",28614,"AD"
"10920",40740,"BD"
"10921",59861,"Grad"
"10922",23265,"HS"
"10923",33661,"AD"
"10924",45938,"BD"
"10925",51477,"Grad"
"10926",25496,"HS"
"10927",31610,"AD"
"10928",48758,"BD"
"10929",61644,"Grad"
"10930",35906,"HS"
"10931",32358,"AD"
"10932",55278,"BD"
"10933",53603,"Grad"
"10934",17398,"HS"
"10935",20987,"AD"
"10936",43588,"BD"
"10937",56042,"Grad"
"10938",22897,"HS"
"10939",25563,"AD"
"10940",40200,"BD"
"10941",148889,"Grad"
"10942",38125,"HS"
"10943",23750,"AD"
"10944",49219,"BD"
"10945",7969,"Grad"
"10946",29038,"HS"
"10947",35417,"AD"
"10948",46750,"BD"
"10949",44583,"Grad"
"10950",39333,"HS"
"10951",40114,"AD"
"10952",38259,"BD"
"10953",37381,"Grad"
"10954",30769,"HS"
"10955",20833,"AD"
"10956",45139,"BD"
"10957",43700,"Grad"
"10958",29673,"HS"
"10959",36841,"AD"
"10960",53326,"BD"
"10961",67303,"Grad"
"10962",25722,"HS"
"10963",29309,"AD"
"10964",42734,"BD"
"10965",54709,"Grad"
"10966",21786,"HS"
"10967",31950,"AD"
"10968",43750,"BD"
"10969",56250,"Grad"
"10970",23418,"HS"
"10971",30014,"AD"
"10972",36667,"BD"
"10973",43841,"Grad"
"10974",29318,"HS"
"10975",23523,"AD"
"10976",46765,"BD"
"10977",53333,"Grad"
"10978",22391,"HS"
"10979",27922,"AD"
"10980",39640,"BD"
"10981",56133,"Grad"
"10982",24522,"HS"
"10983",31239,"AD"
"10984",41012,"BD"
"10985",54795,"Grad"
"10986",25747,"HS"
"10987",32531,"AD"
"10988",48803,"BD"
"10989",65378,"Grad"
"10990",29954,"HS"
"10991",25686,"AD"
"10992",33587,"BD"
"10993",50250,"Grad"
"10994",22176,"HS"
"10995",28919,"AD"
"10996",45125,"BD"
"10997",47917,"Grad"
"10998",29488,"HS"
"10999",31941,"AD"
"11000",41628,"BD"
"11001",57150,"Grad"
"11002",28100,"HS"
"11003",32008,"AD"
"11004",48438,"BD"
"11005",67143,"Grad"
"11006",21196,"HS"
"11007",25541,"AD"
"11008",41259,"BD"
"11009",27269,"Grad"
"11010",24702,"HS"
"11011",31680,"AD"
"11012",40500,"BD"
"11013",54643,"Grad"
"11014",25773,"HS"
"11015",35260,"AD"
"11016",41899,"BD"
"11017",50464,"Grad"
"11018",27160,"HS"
"11019",34103,"AD"
"11020",46961,"BD"
"11021",58636,"Grad"
"11022",27968,"HS"
"11023",32052,"AD"
"11024",39937,"BD"
"11025",47773,"Grad"
"11026",27210,"HS"
"11027",41389,"AD"
"11028",49317,"BD"
"11029",47484,"Grad"
"11030",32177,"HS"
"11031",37734,"AD"
"11032",47734,"BD"
"11033",60375,"Grad"
"11034",27181,"HS"
"11035",30276,"AD"
"11036",41924,"BD"
"11037",50000,"Grad"
"11038",20816,"HS"
"11039",26799,"AD"
"11040",43788,"BD"
"11041",54193,"Grad"
"11042",23027,"HS"
"11043",28462,"AD"
"11044",47242,"BD"
"11045",54384,"Grad"
"11046",34543,"HS"
"11047",36528,"AD"
"11048",52813,"BD"
"11049",49000,"Grad"
"11050",24657,"HS"
"11051",32988,"AD"
"11052",44057,"BD"
"11053",57791,"Grad"
"11054",25000,"HS"
"11055",26314,"AD"
"11056",42083,"BD"
"11057",50380,"Grad"
"11058",26990,"HS"
"11059",23689,"AD"
"11060",51075,"BD"
"11061",40781,"Grad"
"11062",30457,"HS"
"11063",39516,"AD"
"11064",54159,"BD"
"11065",64770,"Grad"
"11066",32330,"HS"
"11067",38231,"AD"
"11068",49132,"BD"
"11069",58793,"Grad"
"11070",25911,"HS"
"11071",32951,"AD"
"11072",42610,"BD"
"11073",56364,"Grad"
"11074",32298,"HS"
"11075",34836,"AD"
"11076",48531,"BD"
"11077",55279,"Grad"
"11078",26776,"HS"
"11079",29851,"AD"
"11080",41787,"BD"
"11081",57875,"Grad"
"11082",21932,"HS"
"11083",30262,"AD"
"11084",37212,"BD"
"11085",76750,"Grad"
"11086",26517,"HS"
"11087",26111,"AD"
"11088",44870,"BD"
"11089",57794,"Grad"
"11090",17545,"HS"
"11091",28603,"AD"
"11092",57568,"BD"
"11093",68664,"Grad"
"11094",14461,"HS"
"11095",21625,"AD"
"11096",19551,"BD"
"11097",55331,"Grad"
"11098",27596,"HS"
"11099",30566,"AD"
"11100",40323,"BD"
"11101",48125,"Grad"
"11102",32817,"HS"
"11103",32482,"AD"
"11104",43659,"BD"
"11105",63518,"Grad"
"11106",26543,"HS"
"11107",26577,"AD"
"11108",33638,"BD"
"11109",58479,"Grad"
"11110",28163,"HS"
"11111",30671,"AD"
"11112",40960,"BD"
"11113",61429,"Grad"
"11114",25875,"HS"
"11115",24583,"AD"
"11116",21016,"BD"
"11117",81042,"Grad"
"11118",29993,"HS"
"11119",35160,"AD"
"11120",50652,"BD"
"11121",73466,"Grad"
"11122",41611,"HS"
"11123",36221,"AD"
"11124",41284,"BD"
"11125",59183,"Grad"
"11126",32457,"HS"
"11127",35132,"AD"
"11128",35787,"BD"
"11129",58698,"Grad"
"11130",21875,"HS"
"11131",22068,"AD"
"11132",42500,"BD"
"11133",50500,"Grad"
"11134",25192,"HS"
"11135",21427,"AD"
"11136",30807,"BD"
"11137",53472,"Grad"
"11138",25177,"HS"
"11139",26676,"AD"
"11140",33179,"BD"
"11141",49333,"Grad"
"11142",27482,"HS"
"11143",30771,"AD"
"11144",41343,"BD"
"11145",54083,"Grad"
"11146",26612,"HS"
"11147",27544,"AD"
"11148",26875,"BD"
"11149",62270,"Grad"
"11150",23068,"HS"
"11151",30058,"AD"
"11152",43243,"BD"
"11153",58400,"Grad"
"11154",36538,"HS"
"11155",31489,"AD"
"11156",56300,"BD"
"11157",63295,"Grad"
"11158",16587,"HS"
"11159",18229,"AD"
"11160",17778,"BD"
"11161",44375,"Grad"
"11162",40216,"HS"
"11163",26008,"AD"
"11164",49583,"BD"
"11165",77188,"Grad"
"11166",28519,"HS"
"11167",32748,"AD"
"11168",43836,"BD"
"11169",62184,"Grad"
"11170",26531,"HS"
"11171",25946,"AD"
"11172",35759,"BD"
"11173",44423,"Grad"
"11174",25864,"HS"
"11175",26833,"AD"
"11176",40824,"BD"
"11177",46742,"Grad"
"11178",26923,"HS"
"11179",24526,"AD"
"11180",41339,"BD"
"11181",58929,"Grad"
"11182",28960,"HS"
"11183",38120,"AD"
"11184",59574,"BD"
"11185",74369,"Grad"
"11186",34915,"HS"
"11187",39566,"AD"
"11188",48316,"BD"
"11189",74893,"Grad"
"11190",34470,"HS"
"11191",32225,"AD"
"11192",45880,"BD"
"11193",55167,"Grad"
"11194",27458,"HS"
"11195",30063,"AD"
"11196",41549,"BD"
"11197",70802,"Grad"
"11198",28918,"HS"
"11199",31853,"AD"
"11200",47123,"BD"
"11201",63941,"Grad"
"11202",22499,"HS"
"11203",25661,"AD"
"11204",40060,"BD"
"11205",61144,"Grad"
"11206",26016,"HS"
"11207",22639,"AD"
"11208",26806,"BD"
"11209",47125,"Grad"
"11210",29306,"HS"
"11211",31973,"AD"
"11212",45208,"BD"
"11213",66314,"Grad"
"11214",29011,"HS"
"11215",32684,"AD"
"11216",40563,"BD"
"11217",54332,"Grad"
"11218",25479,"HS"
"11219",30267,"AD"
"11220",36079,"BD"
"11221",47390,"Grad"
"11222",26214,"HS"
"11223",27255,"AD"
"11224",34735,"BD"
"11225",51015,"Grad"
"11226",29509,"HS"
"11227",36564,"AD"
"11228",44701,"BD"
"11229",59432,"Grad"
"11230",24576,"HS"
"11231",27500,"AD"
"11232",39267,"BD"
"11233",50547,"Grad"
"11234",30617,"HS"
"11235",37066,"AD"
"11236",44824,"BD"
"11237",56068,"Grad"
"11238",31575,"HS"
"11239",36391,"AD"
"11240",44417,"BD"
"11241",55909,"Grad"
"11242",27759,"HS"
"11243",34673,"AD"
"11244",39676,"BD"
"11245",46513,"Grad"
"11246",29134,"HS"
"11247",32388,"AD"
"11248",41849,"BD"
"11249",52656,"Grad"
"11250",25659,"HS"
"11251",26390,"AD"
"11252",34890,"BD"
"11253",50798,"Grad"
"11254",26684,"HS"
"11255",32053,"AD"
"11256",42563,"BD"
"11257",52165,"Grad"
"11258",29530,"HS"
"11259",36100,"AD"
"11260",41385,"BD"
"11261",53671,"Grad"
"11262",30222,"HS"
"11263",28177,"AD"
"11264",34607,"BD"
"11265",45783,"Grad"
"11266",30588,"HS"
"11267",33635,"AD"
"11268",36872,"BD"
"11269",50763,"Grad"
"11270",26248,"HS"
"11271",31844,"AD"
"11272",41038,"BD"
"11273",58409,"Grad"
"11274",29880,"HS"
"11275",37146,"AD"
"11276",48687,"BD"
"11277",64630,"Grad"
"11278",29930,"HS"
"11279",32169,"AD"
"11280",42982,"BD"
"11281",49808,"Grad"
"11282",27180,"HS"
"11283",43426,"AD"
"11284",45500,"BD"
"11285",38688,"Grad"
"11286",26061,"HS"
"11287",32447,"AD"
"11288",45710,"BD"
"11289",54176,"Grad"
"11290",26737,"HS"
"11291",37724,"AD"
"11292",43182,"BD"
"11293",48523,"Grad"
"11294",26903,"HS"
"11295",43847,"AD"
"11296",68112,"BD"
"11297",93176,"Grad"
"11298",28057,"HS"
"11299",31968,"AD"
"11300",42838,"BD"
"11301",48862,"Grad"
"11302",32222,"HS"
"11303",29141,"AD"
"11304",30524,"BD"
"11305",29542,"Grad"
"11306",28802,"HS"
"11307",34010,"AD"
"11308",47457,"BD"
"11309",63397,"Grad"
"11310",22813,"HS"
"11311",23041,"AD"
"11312",36875,"BD"
"11313",45547,"Grad"
"11314",32047,"HS"
"11315",40326,"AD"
"11316",51544,"BD"
"11317",61875,"Grad"
"11318",23567,"HS"
"11319",29851,"AD"
"11320",31971,"BD"
"11321",40274,"Grad"
"11322",26060,"HS"
"11323",27375,"AD"
"11324",35000,"BD"
"11325",50938,"Grad"
"11326",30572,"HS"
"11327",23594,"AD"
"11328",40217,"BD"
"11329",41042,"Grad"
"11330",27018,"HS"
"11331",36245,"AD"
"11332",41069,"BD"
"11333",47561,"Grad"
"11334",32506,"HS"
"11335",40071,"AD"
"11336",59063,"BD"
"11337",61500,"Grad"
"11338",22814,"HS"
"11339",26266,"AD"
"11340",36390,"BD"
"11341",42731,"Grad"
"11342",30510,"HS"
"11343",32500,"AD"
"11344",41576,"BD"
"11345",67596,"Grad"
"11346",26008,"HS"
"11347",26364,"AD"
"11348",36977,"BD"
"11349",41667,"Grad"
"11350",32434,"HS"
"11351",40757,"AD"
"11352",54179,"BD"
"11353",68632,"Grad"
"11354",32244,"HS"
"11355",46415,"AD"
"11356",66750,"BD"
"11357",73721,"Grad"
"11358",29830,"HS"
"11359",30247,"AD"
"11360",32153,"BD"
"11361",66424,"Grad"
"11362",30080,"HS"
"11363",39903,"AD"
"11364",53327,"BD"
"11365",61667,"Grad"
"11366",28325,"HS"
"11367",34401,"AD"
"11368",38173,"BD"
"11369",41984,"Grad"
"11370",28147,"HS"
"11371",26168,"AD"
"11372",40000,"BD"
"11373",45938,"Grad"
"11374",33847,"HS"
"11375",38438,"AD"
"11376",41820,"BD"
"11377",50673,"Grad"
"11378",25743,"HS"
"11379",28052,"AD"
"11380",42137,"BD"
"11381",55114,"Grad"
"11382",30980,"HS"
"11383",43721,"AD"
"11384",70146,"BD"
"11385",102028,"Grad"
"11386",38855,"HS"
"11387",43980,"AD"
"11388",62180,"BD"
"11389",85688,"Grad"
"11390",27432,"HS"
"11391",27353,"AD"
"11392",29250,"BD"
"11393",42768,"Grad"
"11394",29673,"HS"
"11395",38785,"AD"
"11396",47475,"BD"
"11397",64879,"Grad"
"11398",27086,"HS"
"11399",30951,"AD"
"11400",39837,"BD"
"11401",48095,"Grad"
"11402",32794,"HS"
"11403",38922,"AD"
"11404",52045,"BD"
"11405",66723,"Grad"
"11406",30575,"HS"
"11407",32617,"AD"
"11408",41750,"BD"
"11409",49286,"Grad"
"11410",32513,"HS"
"11411",36935,"AD"
"11412",42068,"BD"
"11413",54007,"Grad"
"11414",29797,"HS"
"11415",31768,"AD"
"11416",61051,"BD"
"11417",84135,"Grad"
"11418",24232,"HS"
"11419",25170,"AD"
"11420",42288,"BD"
"11421",50256,"Grad"
"11422",32090,"HS"
"11423",41038,"AD"
"11424",53895,"BD"
"11425",47344,"Grad"
"11426",26379,"HS"
"11427",35148,"AD"
"11428",32768,"BD"
"11429",44000,"Grad"
"11430",25234,"HS"
"11431",27353,"AD"
"11432",40968,"BD"
"11433",50530,"Grad"
"11434",33402,"HS"
"11435",41564,"AD"
"11436",58672,"BD"
"11437",68188,"Grad"
"11438",29957,"HS"
"11439",35804,"AD"
"11440",51526,"BD"
"11441",67136,"Grad"
"11442",23661,"HS"
"11443",26938,"AD"
"11444",40424,"BD"
"11445",57739,"Grad"
"11446",26350,"HS"
"11447",30764,"AD"
"11448",39569,"BD"
"11449",40139,"Grad"
"11450",30664,"HS"
"11451",39794,"AD"
"11452",53683,"BD"
"11453",70350,"Grad"
"11454",27605,"HS"
"11455",36411,"AD"
"11456",50891,"BD"
"11457",66111,"Grad"
"11458",33224,"HS"
"11459",30779,"AD"
"11460",40167,"BD"
"11461",53269,"Grad"
"11462",37394,"HS"
"11463",47319,"AD"
"11464",75867,"BD"
"11465",100360,"Grad"
"11466",40427,"HS"
"11467",38646,"AD"
"11468",44788,"BD"
"11469",49620,"Grad"
"11470",25042,"HS"
"11471",31361,"AD"
"11472",40278,"BD"
"11473",52813,"Grad"
"11474",21537,"HS"
"11475",25258,"AD"
"11476",37705,"BD"
"11477",56500,"Grad"
"11478",36227,"HS"
"11479",52135,"AD"
"11480",79981,"BD"
"11481",98750,"Grad"
"11482",29532,"HS"
"11483",36695,"AD"
"11484",50938,"BD"
"11485",54583,"Grad"
"11486",23333,"HS"
"11487",30555,"AD"
"11488",39554,"BD"
"11489",46927,"Grad"
"11490",28596,"HS"
"11491",31489,"AD"
"11492",46819,"BD"
"11493",54474,"Grad"
"11494",38322,"HS"
"11495",36589,"AD"
"11496",61786,"BD"
"11497",54943,"Grad"
"11498",23425,"HS"
"11499",26226,"AD"
"11500",36678,"BD"
"11501",60500,"Grad"
"11502",24848,"HS"
"11503",30164,"AD"
"11504",43478,"BD"
"11505",58611,"Grad"
"11506",27833,"HS"
"11507",30411,"AD"
"11508",39964,"BD"
"11509",52898,"Grad"
"11510",30698,"HS"
"11511",32319,"AD"
"11512",48693,"BD"
"11513",51042,"Grad"
"11514",32925,"HS"
"11515",40593,"AD"
"11516",46713,"BD"
"11517",66078,"Grad"
"11518",23100,"HS"
"11519",31750,"AD"
"11520",41821,"BD"
"11521",57386,"Grad"
"11522",20385,"HS"
"11523",26379,"AD"
"11524",26901,"BD"
"11525",60368,"Grad"
"11526",25446,"HS"
"11527",31094,"AD"
"11528",38684,"BD"
"11529",68523,"Grad"
"11530",28703,"HS"
"11531",33303,"AD"
"11532",49360,"BD"
"11533",56500,"Grad"
"11534",24415,"HS"
"11535",31193,"AD"
"11536",43860,"BD"
"11537",54844,"Grad"
"11538",25461,"HS"
"11539",26957,"AD"
"11540",39632,"BD"
"11541",36885,"Grad"
"11542",25476,"HS"
"11543",31819,"AD"
"11544",38953,"BD"
"11545",44942,"Grad"
"11546",34119,"HS"
"11547",42069,"AD"
"11548",69032,"BD"
"11549",67286,"Grad"
"11550",27361,"HS"
"11551",30262,"AD"
"11552",32893,"BD"
"11553",46343,"Grad"
"11554",33469,"HS"
"11555",42313,"AD"
"11556",50952,"BD"
"11557",57312,"Grad"
"11558",34497,"HS"
"11559",49075,"AD"
"11560",69677,"BD"
"11561",90286,"Grad"
"11562",26366,"HS"
"11563",32034,"AD"
"11564",37154,"BD"
"11565",55313,"Grad"
"11566",32107,"HS"
"11567",30614,"AD"
"11568",45125,"BD"
"11569",63879,"Grad"
"11570",30487,"HS"
"11571",34375,"AD"
"11572",40880,"BD"
"11573",67188,"Grad"
"11574",31802,"HS"
"11575",36493,"AD"
"11576",48299,"BD"
"11577",64917,"Grad"
"11578",28740,"HS"
"11579",26685,"AD"
"11580",31813,"BD"
"11581",47135,"Grad"
"11582",28649,"HS"
"11583",33590,"AD"
"11584",42443,"BD"
"11585",54476,"Grad"
"11586",23780,"HS"
"11587",27145,"AD"
"11588",39951,"BD"
"11589",49323,"Grad"
"11590",30545,"HS"
"11591",29845,"AD"
"11592",43068,"BD"
"11593",49563,"Grad"
"11594",27719,"HS"
"11595",34310,"AD"
"11596",43339,"BD"
"11597",55805,"Grad"
"11598",25706,"HS"
"11599",26639,"AD"
"11600",36725,"BD"
"11601",52153,"Grad"
"11602",25322,"HS"
"11603",30433,"AD"
"11604",46696,"BD"
"11605",51328,"Grad"
"11606",32488,"HS"
"11607",43936,"AD"
"11608",62500,"BD"
"11609",73811,"Grad"
"11610",34605,"HS"
"11611",52137,"AD"
"11612",66474,"BD"
"11613",97969,"Grad"
"11614",32464,"HS"
"11615",42860,"AD"
"11616",36250,"BD"
"11617",34762,"Grad"
"11618",27026,"HS"
"11619",28000,"AD"
"11620",44524,"BD"
"11621",44604,"Grad"
"11622",24159,"HS"
"11623",24452,"AD"
"11624",36606,"BD"
"11625",63309,"Grad"
"11626",34286,"HS"
"11627",40599,"AD"
"11628",52042,"BD"
"11629",57432,"Grad"
"11630",24542,"HS"
"11631",31797,"AD"
"11632",37170,"BD"
"11633",53221,"Grad"
"11634",27418,"HS"
"11635",29625,"AD"
"11636",44231,"BD"
"11637",63255,"Grad"
"11638",25198,"HS"
"11639",24434,"AD"
"11640",35775,"BD"
"11641",54107,"Grad"
"11642",24723,"HS"
"11643",25995,"AD"
"11644",40144,"BD"
"11645",52684,"Grad"
"11646",31547,"HS"
"11647",42427,"AD"
"11648",53036,"BD"
"11649",83830,"Grad"
"11650",30396,"HS"
"11651",40180,"AD"
"11652",66636,"BD"
"11653",90502,"Grad"
"11654",21179,"HS"
"11655",29906,"AD"
"11656",32404,"BD"
"11657",54211,"Grad"
"11658",23961,"HS"
"11659",26141,"AD"
"11660",31852,"BD"
"11661",47756,"Grad"
"11662",26406,"HS"
"11663",22430,"AD"
"11664",41528,"BD"
"11665",54455,"Grad"
"11666",27868,"HS"
"11667",30752,"AD"
"11668",36851,"BD"
"11669",52229,"Grad"
"11670",32339,"HS"
"11671",38984,"AD"
"11672",53963,"BD"
"11673",70430,"Grad"
"11674",32103,"HS"
"11675",37406,"AD"
"11676",43670,"BD"
"11677",51576,"Grad"
"11678",29474,"HS"
"11679",28846,"AD"
"11680",43942,"BD"
"11681",43750,"Grad"
"11682",21330,"HS"
"11683",26105,"AD"
"11684",36250,"BD"
"11685",49770,"Grad"
"11686",27468,"HS"
"11687",26032,"AD"
"11688",39542,"BD"
"11689",66250,"Grad"
"11690",26429,"HS"
"11691",37172,"AD"
"11692",68495,"BD"
"11693",101250,"Grad"
"11694",33750,"HS"
"11695",51042,"AD"
"11696",73237,"BD"
"11697",95769,"Grad"
"11698",19460,"HS"
"11699",24853,"AD"
"11700",40015,"BD"
"11701",44398,"Grad"
"11702",27439,"HS"
"11703",31269,"AD"
"11704",49213,"BD"
"11705",74779,"Grad"
"11706",22727,"HS"
"11707",23125,"AD"
"11708",36012,"BD"
"11709",42045,"Grad"
"11710",27871,"HS"
"11711",33329,"AD"
"11712",45644,"BD"
"11713",59974,"Grad"
"11714",23916,"HS"
"11715",29388,"AD"
"11716",35881,"BD"
"11717",45340,"Grad"
"11718",29918,"HS"
"11719",35339,"AD"
"11720",50114,"BD"
"11721",52228,"Grad"
"11722",23158,"HS"
"11723",23281,"AD"
"11724",20174,"BD"
"11725",53359,"Grad"
